file,type,name,kind,line,lines,hasBody,branches,coverage_status,measured_lines,covered_lines
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool DossierSummaryCollapsed { get; set; }:get,GetAccessorDeclaration,94,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool DossierSummaryCollapsed { get; set; }:set,SetAccessorDeclaration,94,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? SearchChApiKey { get; set; }:get,GetAccessorDeclaration,101,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? SearchChApiKey { get; set; }:set,SetAccessorDeclaration,101,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,AddRecentProject,MethodDeclaration,104,11,True,2,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,HideProject,MethodDeclaration,120,9,True,2,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastVideoSourceFolder { get; set; }:get,GetAccessorDeclaration,131,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastVideoSourceFolder { get; set; }:set,SetAccessorDeclaration,131,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastDistributionTargetFolder { get; set; }:get,GetAccessorDeclaration,134,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastDistributionTargetFolder { get; set; }:set,SetAccessorDeclaration,134,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig HaltungDistribution { get; set; } = new() { DateiPattern = ""{Datum}_{Haltung}"" };:get",GetAccessorDeclaration,139,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig HaltungDistribution { get; set; } = new() { DateiPattern = ""{Datum}_{Haltung}"" };:set",SetAccessorDeclaration,139,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig SchachtDistribution { get; set; } = new() { DateiPattern = ""{Datum}_{Schachtnummer}"" };:get",GetAccessorDeclaration,140,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig SchachtDistribution { get; set; } = new() { DateiPattern = ""{Datum}_{Schachtnummer}"" };:set",SetAccessorDeclaration,140,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig DichtheitDistribution { get; set; } = new() { DateiPattern = ""{Datum}_{Haltung}_DP"" };:get",GetAccessorDeclaration,141,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig DichtheitDistribution { get; set; } = new() { DateiPattern = ""{Datum}_{Haltung}_DP"" };:set",SetAccessorDeclaration,141,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? ExcelExportRoot { get; set; }:get,GetAccessorDeclaration,144,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? ExcelExportRoot { get; set; }:set,SetAccessorDeclaration,144,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LegacySchachtExportRoot { get; set; }:get,GetAccessorDeclaration,146,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LegacySchachtExportRoot { get; set; }:set,SetAccessorDeclaration,146,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig HaltungExport { get; set; } = new() { DateiPattern = ""Haltungen"" };:get",GetAccessorDeclaration,147,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig HaltungExport { get; set; } = new() { DateiPattern = ""Haltungen"" };:set",SetAccessorDeclaration,147,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig SchachtExport { get; set; } = new() { DateiPattern = ""Schaechte"" };:get",GetAccessorDeclaration,148,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public DistributionTargetConfig SchachtExport { get; set; } = new() { DateiPattern = ""Schaechte"" };:set",SetAccessorDeclaration,148,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastVideoFolder { get; set; }:get,GetAccessorDeclaration,151,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastVideoFolder { get; set; }:set,SetAccessorDeclaration,151,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public AutoSaveMode DataAutoSaveMode { get; set; } = AutoSaveMode.OnEachChange;:get,GetAccessorDeclaration,152,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public AutoSaveMode DataAutoSaveMode { get; set; } = AutoSaveMode.OnEachChange;:set,SetAccessorDeclaration,152,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool EnableRestorePoints { get; set; } = true;:get,GetAccessorDeclaration,153,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool EnableRestorePoints { get; set; } = true;:set,SetAccessorDeclaration,153,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string UiTheme { get; set; } = ThemeManager.Light;:get,GetAccessorDeclaration,154,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string UiTheme { get; set; } = ThemeManager.Light;:set,SetAccessorDeclaration,154,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool ReduceMotion { get; set; }:get,GetAccessorDeclaration,158,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool ReduceMotion { get; set; }:set,SetAccessorDeclaration,158,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoHwDecoding { get; set; } = true;:get,GetAccessorDeclaration,161,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoHwDecoding { get; set; } = true;:set,SetAccessorDeclaration,161,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoDropLateFrames { get; set; } = true;:get,GetAccessorDeclaration,162,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoDropLateFrames { get; set; } = true;:set,SetAccessorDeclaration,162,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoSkipFrames { get; set; } = true;:get,GetAccessorDeclaration,163,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoSkipFrames { get; set; } = true;:set,SetAccessorDeclaration,163,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoFileCachingMs { get; set; } = 3000;:get,GetAccessorDeclaration,164,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoFileCachingMs { get; set; } = 3000;:set,SetAccessorDeclaration,164,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoNetworkCachingMs { get; set; } = 3000;:get,GetAccessorDeclaration,165,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoNetworkCachingMs { get; set; } = 3000;:set,SetAccessorDeclaration,165,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoCodecThreads { get; set; } = 2;:get,GetAccessorDeclaration,166,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoCodecThreads { get; set; } = 2;:set,SetAccessorDeclaration,166,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public string VideoOutput { get; set; } = ""direct3d11"";:get",GetAccessorDeclaration,167,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public string VideoOutput { get; set; } = ""direct3d11"";:set",SetAccessorDeclaration,167,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int PlayerVolume { get; set; } = 80;:get,GetAccessorDeclaration,168,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int PlayerVolume { get; set; } = 80;:set,SetAccessorDeclaration,168,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool PlayerMuted { get; set; }:get,GetAccessorDeclaration,169,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool PlayerMuted { get; set; }:set,SetAccessorDeclaration,169,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double PlayerOverlayOpacity { get; set; } = 1d;:get,GetAccessorDeclaration,170,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double PlayerOverlayOpacity { get; set; } = 1d;:set,SetAccessorDeclaration,170,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DataPageLayoutSettings DataPageLayout { get; set; } = new();:get,GetAccessorDeclaration,171,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DataPageLayoutSettings DataPageLayout { get; set; } = new();:set,SetAccessorDeclaration,171,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DataPageLayoutSettings SchaechtePageLayout { get; set; } = new();:get,GetAccessorDeclaration,172,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DataPageLayoutSettings SchaechtePageLayout { get; set; } = new();:set,SetAccessorDeclaration,172,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double HaltungsansichtSchadenHeight { get; set; } = 240d;:get,GetAccessorDeclaration,175,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double HaltungsansichtSchadenHeight { get; set; } = 240d;:set,SetAccessorDeclaration,175,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double SchachtansichtSchadenHeight { get; set; } = 240d;:get,GetAccessorDeclaration,178,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double SchachtansichtSchadenHeight { get; set; } = 240d;:set,SetAccessorDeclaration,178,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double PhotoGalleryTileSize { get; set; } = 124d;:get,GetAccessorDeclaration,181,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double PhotoGalleryTileSize { get; set; } = 124d;:set,SetAccessorDeclaration,181,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public Dictionary<string, WindowBounds> WindowStates { get; set; } = new();:get",GetAccessorDeclaration,184,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public Dictionary<string, WindowBounds> WindowStates { get; set; } = new();:set",SetAccessorDeclaration,184,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public Dictionary<string, ViewCustomization> ViewCustomizations { get; set; } = new();:get",GetAccessorDeclaration,188,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public Dictionary<string, ViewCustomization> ViewCustomizations { get; set; } = new();:set",SetAccessorDeclaration,188,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? FloatingGridBounds { get; set; }:get,GetAccessorDeclaration,191,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? FloatingGridBounds { get; set; }:set,SetAccessorDeclaration,191,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool IsGridFloating { get; set; }:get,GetAccessorDeclaration,192,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool IsGridFloating { get; set; }:set,SetAccessorDeclaration,192,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? VsaCatalogSecXmlPath { get; set; }:get,GetAccessorDeclaration,193,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? VsaCatalogSecXmlPath { get; set; }:set,SetAccessorDeclaration,193,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? VsaCatalogNodXmlPath { get; set; }:get,GetAccessorDeclaration,194,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? VsaCatalogNodXmlPath { get; set; }:set,SetAccessorDeclaration,194,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? WinCanCatalogDirectory { get; set; }:get,GetAccessorDeclaration,197,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? WinCanCatalogDirectory { get; set; }:set,SetAccessorDeclaration,197,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public string EvalSetRoot { get; set; } = @""C:\KI_BRAIN\eval_set"";:get",GetAccessorDeclaration,202,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public string EvalSetRoot { get; set; } = @""C:\KI_BRAIN\eval_set"";:set",SetAccessorDeclaration,202,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastKnownKnowledgeRoot { get; set; }:get,GetAccessorDeclaration,207,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastKnownKnowledgeRoot { get; set; }:set,SetAccessorDeclaration,207,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? LastKnownKnowledgeSampleCount { get; set; }:get,GetAccessorDeclaration,208,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? LastKnownKnowledgeSampleCount { get; set; }:set,SetAccessorDeclaration,208,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? KnowledgeRootPath { get; set; }:get,GetAccessorDeclaration,211,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? KnowledgeRootPath { get; set; }:set,SetAccessorDeclaration,211,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,MigrateLegacyKnowledgeRootPath,MethodDeclaration,213,11,True,1,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,MigrateLegacyExcelExportRoot,MethodDeclaration,229,27,True,3,alle messbaren Zeilen ausgeführt,19,19
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,NormalizeExcelExportFilePatterns,MethodDeclaration,261,31,True,4,teilweise ausgeführt,17,16
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,SetExcelExportRoot,MethodDeclaration,297,10,True,1,alle messbaren Zeilen ausgeführt,6,6
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,EnsureExcelExportConfigs,MethodDeclaration,308,5,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,RecordKnowledgeRootStart,MethodDeclaration,314,14,True,2,alle messbaren Zeilen ausgeführt,6,6
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string AbwasserkatasterXtfPath { get; set; } = DefaultAbwasserkatasterXtfPath;:get,GetAccessorDeclaration,332,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string AbwasserkatasterXtfPath { get; set; } = DefaultAbwasserkatasterXtfPath;:set,SetAccessorDeclaration,332,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string KantonUriXtfDirectory { get; set; } = DefaultKantonUriXtfDirectory;:get,GetAccessorDeclaration,335,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string KantonUriXtfDirectory { get; set; } = DefaultKantonUriXtfDirectory;:set,SetAccessorDeclaration,335,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string QgisHaltungenGpkgPath { get; set; } = DefaultQgisHaltungenGpkgPath;:get,GetAccessorDeclaration,339,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string QgisHaltungenGpkgPath { get; set; } = DefaultQgisHaltungenGpkgPath;:set,SetAccessorDeclaration,339,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string QgisSchaechteGpkgPath { get; set; } = DefaultQgisSchaechteGpkgPath;:get,GetAccessorDeclaration,340,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string QgisSchaechteGpkgPath { get; set; } = DefaultQgisSchaechteGpkgPath;:set,SetAccessorDeclaration,340,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string KatasterKennungenGpkgPath { get; set; } = DefaultKatasterKennungenGpkgPath;:get,GetAccessorDeclaration,344,1,False,0,alle messbaren Zeilen ausgeführt,1,1
